092505,16.99,S,200
092505,16.99,S,17832
092505,16.99,S,500
092505,16.99,S,4568
092505,16.99,B,100
092505,16.99,B,332
092505,16.99,B,100
092505,16.99,B,600
092505,16.99,B,768
092505,16.99,B,1232
092505,16.99,B,3000
092505,16.99,B,768
092505,16.99,B,732
092505,16.99,B,200
092505,16.99,B,2068
092505,16.99,B,1000
092505,16.99,B,4700
092505,16.99,B,38200
092505,16.99,S,300
092505,16.99,S,3732
092505,16.99,S,500
092505,16.99,S,500
092505,16.99,S,68
092505,16.99,S,432
092505,16.99,S,200
092505,16.99,S,500
092505,16.99,S,1500
092505,16.99,S,2000
092505,16.99,S,100
092505,16.99,S,400
092505,16.99,S,600
092505,16.99,S,200
092505,16.99,S,800
092505,16.99,S,1268
092505,16.99,S,200
092505,16.99,S,6000
092505,16.99,S,2700
092505,16.99,S,16000
092505,16.99,S,2532
092505,16.99,S,3000
092505,16.99,S,300
092505,16.99,S,500
092505,16.99,S,1000
092505,16.99,S,500
092505,16.99,S,2000
092505,16.99,S,168
092505,16.99,S,1832
092505,16.99,S,3000
092505,16.99,S,200
092505,16.99,S,300
092505,16.99,S,200
092505,16.99,S,1000
092505,16.99,S,500
092505,16.99,S,200
092505,16.99,S,2768
092505,16.99,S,5700
092505,16.99,S,1000
092505,16.99,S,200
092505,16.99,S,6200
092505,16.99,S,400
092505,16.99,S,4000
092505,16.99,S,7100
092505,16.99,S,9300
092505,16.99,S,1900
092505,16.99,S,7000
092505,16.99,S,100
092505,16.99,S,4600
092505,16.99,S,1000
092505,16.99,S,12300
092505,16.99,B,1500
092505,16.99,B,5200
092505,16.99,S,1300
092505,16.99,S,1300
092505,16.99,S,2500
092505,16.99,B,700
092505,16.99,S,5700
092505,16.99,S,3000
092505,16.99,S,200
092505,16.99,S,57000
092505,16.99,S,10000
092505,16.99,S,600
092505,16.99,S,15000
092505,16.99,S,1300
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,B,100
092505,16.99,S,4032
092505,16.99,S,100
092505,16.99,S,300
092505,16.99,S,1200
092505,16.99,S,24368
092505,16.99,B,1600
092505,16.99,S,200
092505,16.99,S,5000
092505,16.99,B,1432
092505,16.99,B,300
092505,16.99,B,600
092505,16.99,B,1000
092505,16.99,B,2000
092505,16.99,B,68
092505,16.99,B,1932
092505,16.99,B,168
092505,16.99,B,332
092505,16.99,B,268
092505,16.99,B,732
092505,16.99,B,300
092505,16.99,B,2568
092505,16.99,B,1000
092505,16.99,B,300
092505,16.99,B,200
092505,16.99,B,27000
092505,16.99,B,500
092505,16.99,S,2400
092505,16.99,S,16032
092505,16.99,S,6000
092505,16.99,B,5000
092505,16.99,B,3300
092505,16.99,B,24000
092505,16.99,B,1300
092505,16.99,B,1200
092505,16.99,B,1000
092505,16.99,B,1000
092505,16.99,B,5000
092505,16.99,B,1400
092505,16.99,B,100
092505,16.99,B,1200
092505,16.99,B,1400
092505,16.99,B,300
092505,16.99,B,200
092505,16.99,B,3000
092505,16.99,B,600
092505,16.99,B,3000
092505,16.99,B,100
092505,16.99,B,200
092505,16.99,B,1000
092505,16.99,B,1000
092505,16.99,B,800
092505,16.99,B,2000
092505,16.99,B,1000
092505,16.99,B,200
092505,16.99,B,10000
092505,16.99,B,1200
092505,16.99,B,1000
092505,16.99,B,1000
092505,16.99,B,2000
092505,16.99,B,1000
092505,16.99,B,2468
092505,16.99,B,3000
092505,16.99,B,300
092505,16.99,B,500
092505,16.99,B,4000
092505,16.99,B,13500
092505,16.99,B,5000
092505,16.99,S,2800
092505,16.99,S,5000
092505,16.99,S,600
092505,16.99,S,1332
092505,16.99,S,668
092505,16.99,S,332
092505,16.99,S,100
092505,16.99,S,668
092505,16.99,S,4032
092505,16.99,S,5000
092505,16.99,B,1000
092505,16.99,B,1000
092505,16.99,B,4000
092505,16.99,B,600
092505,16.99,B,2000
092505,16.99,S,3000
092505,16.99,S,600
092505,16.99,S,300
092505,16.99,S,4468
092505,16.99,S,800
092505,16.99,S,4400
092505,16.99,S,9700
092505,16.99,S,500
092505,16.99,S,200
092505,16.99,S,1000
092505,16.99,S,2000
092505,16.99,S,22200
092505,16.99,S,1500
092505,16.99,S,1000
092505,16.99,S,7000
092505,16.99,S,400
092505,16.99,S,900
092505,16.99,S,600
092505,16.99,S,5732
092505,16.99,S,2000
092505,16.99,S,1100
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,2000
092505,16.99,S,500
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,4000
092505,16.99,S,500
092505,16.99,S,4968
092505,16.99,S,9700
092505,16.99,S,50000
092505,16.99,S,300
092505,16.99,S,3000
092505,16.99,S,39400
092505,16.99,S,3000
092505,16.99,S,800
092505,16.99,S,7700
092505,16.99,S,2000
092505,16.99,S,800
092505,16.99,S,3000
092505,16.99,S,100000
092505,16.99,S,175332
092505,16.99,S,300
092505,16.99,S,400
092505,16.99,S,10000
092505,16.99,S,1000
092505,16.99,S,2500
092505,16.99,S,600
092505,16.99,S,10000
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,3000
092505,16.99,S,5000
092505,16.99,S,60000
092505,16.99,S,500
092505,16.99,S,1000
092505,16.99,S,2000
092505,16.99,S,500
092505,16.99,S,4100
092505,16.99,S,21768
092505,16.99,S,3100
092505,16.99,S,25132
092505,16.99,S,1000
092505,16.99,S,7000
092505,16.99,S,1000
092505,16.99,S,7268
092505,16.99,S,1000
092505,16.99,S,50000
092505,16.99,S,41732
092505,16.99,S,1000
092505,16.99,S,400
092505,16.99,S,10000
092505,16.99,S,3800
092505,16.99,S,100
092505,16.99,S,400
092505,16.99,S,2568
092505,16.99,S,900
092505,16.99,S,6532
092505,16.99,S,3468
092505,16.99,S,500
092505,16.99,B,600
092505,16.99,S,1000
092505,16.99,S,4432
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,18568
092505,16.99,S,1000
092505,16.99,S,400
092505,16.99,S,1300
092505,16.99,S,5000
092505,16.99,S,3700
092505,16.99,S,500
092505,16.99,S,6100
092505,16.99,S,8800
092505,16.99,S,1900
092505,16.99,S,1000
092505,16.99,S,900
092505,16.99,S,10832
092505,16.99,S,300
092505,16.99,S,200
092505,16.99,S,10000
092505,16.99,S,3000
092505,16.99,S,2000
092505,16.99,S,100
092505,16.99,S,300
092505,16.99,S,500
092505,16.99,S,500
092505,16.99,S,500
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,2200
092505,16.99,S,500
092505,16.99,S,8900
092505,16.99,S,500
092505,16.99,S,1000
092505,16.99,S,300
092505,16.99,S,600
092505,16.99,S,1600
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,2000
092505,16.99,S,2000
092505,16.99,S,1000
092505,16.99,S,3000
092505,16.99,S,200
092505,16.99,S,2000
092505,16.99,S,500
092505,16.99,S,500
092505,16.99,S,300
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,100
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,3400
092505,16.99,S,600
092505,16.99,S,100
092505,16.99,S,400
092505,16.99,S,200
092505,16.99,S,1000
092505,16.99,S,600
092505,16.99,S,2000
092505,16.99,S,300
092505,16.99,S,100
092505,16.99,S,400
092505,16.99,S,5000
092505,16.99,S,500
092505,16.99,S,768
092505,16.99,S,1432
092505,16.99,S,1000
092505,16.99,S,300
092505,16.99,S,1268
092505,16.99,S,732
092505,16.99,S,200
092505,16.99,S,600
092505,16.99,S,2000
092505,16.99,S,400
092505,16.99,S,600
092505,16.99,S,10000
092505,16.99,S,500
092505,16.99,S,2000
092505,16.99,S,1900
092505,16.99,S,400
092505,16.99,S,100
092505,16.99,S,500
092505,16.99,S,1000
092505,16.99,S,700
092505,16.99,S,2000
092505,16.99,S,8000
092505,16.99,S,900
092505,16.99,S,900
092505,16.99,S,5000
092505,16.99,S,300
092505,16.99,S,1000
092505,16.99,S,1300
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,8768
092505,16.99,S,300
092505,16.99,S,3200
092505,16.99,S,5000
092505,16.99,S,20000
092505,16.99,S,17800
092505,16.99,S,1832
092505,16.99,S,500
092505,16.99,S,5000
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,2000
092505,16.99,S,100
092505,16.99,S,2000
092505,16.99,S,300
092505,16.99,S,3000
092505,16.99,S,100
092505,16.99,S,500
092505,16.99,S,100
092505,16.99,S,2000
092505,16.99,S,468
092505,16.99,S,332
092505,16.99,S,500
092505,16.99,S,800
092505,16.99,S,2000
092505,16.99,S,1000
092505,16.99,S,200
092505,16.99,S,300
092505,16.99,S,3000
092505,16.99,S,1868
092505,16.99,S,132
092505,16.99,S,1200
092505,16.99,S,1200
092505,16.99,S,100
092505,16.99,S,1000
092505,16.99,S,200
092505,16.99,S,500
092505,16.99,S,668
092505,16.99,S,932
092505,16.99,S,1068
092505,16.99,S,3932
092505,16.99,S,7668
092505,16.99,S,600
092505,16.99,S,1732
092505,16.99,S,268
092505,16.99,S,1732
092505,16.99,S,268
092505,16.99,S,1732
092505,16.99,S,500
092505,16.99,S,768
092505,16.99,S,232
092505,16.99,S,1768
092505,16.99,S,232
092505,16.99,S,4768
092505,16.99,S,30000
092505,16.99,S,4900
092505,16.99,S,1500
092505,16.99,S,8832
092505,16.99,S,300
092505,16.99,S,868
092505,16.99,S,400
092505,16.99,S,232
092505,16.99,S,5000
092505,16.99,S,5000
092505,16.99,S,1000
092505,16.99,S,3000
092505,16.99,S,2500
092505,16.99,S,3000
092505,16.99,S,500
092505,16.99,S,300
092505,16.99,S,300
092505,16.99,S,200
092505,16.99,S,400
092505,16.99,S,3000
092505,16.99,S,3100
092505,16.99,S,5000
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,500
092505,16.99,S,5300
092505,16.99,S,500
092505,16.99,S,1000
092505,16.99,S,200
092505,16.99,S,4800
092505,16.99,S,500
092505,16.99,S,400
092505,16.99,S,3000
092505,16.99,S,800
092505,16.99,S,568
092505,16.99,S,3432
092505,16.99,S,1000
092505,16.99,S,500
092505,16.99,S,1000
092505,16.99,S,10000
092505,16.99,S,100
092505,16.99,S,200
092505,16.99,B,300
092505,16.99,B,10000
092505,16.99,B,1000
092505,16.99,B,7868
092505,16.99,B,97500
092505,16.99,B,51800
092505,16.99,B,61300
092505,16.99,B,82100
092505,16.99,B,7332
092505,16.99,B,1200
092505,16.99,B,1000
092505,16.99,B,1000
092505,16.99,B,10000
092505,16.99,B,1000
092505,16.99,B,8368
092505,16.99,B,1000
092505,16.99,B,632
092505,16.99,B,1000
092505,16.99,B,400
092505,16.99,B,1000
092505,16.99,S,600
092505,16.99,S,300
092505,16.99,S,200
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,100
092505,16.99,S,2200
092505,16.99,S,100
092505,16.99,S,400
092505,16.99,S,1200
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,5000
092505,16.99,S,300
092505,16.99,S,1000
092505,16.99,S,500
092505,16.99,S,100
092505,16.99,S,300
092505,16.99,S,500
092505,16.99,S,10000
092505,16.99,S,1200
092505,16.99,S,4700
092505,16.99,S,2000
092505,16.99,S,1000
092505,16.99,S,20000
092505,16.99,S,1000
092505,16.99,S,10000
092505,16.99,S,111100
092505,16.99,S,500
092505,16.99,S,1000
092505,16.99,S,600
092505,16.99,S,5000
092505,16.99,S,500
092505,16.99,S,1300
092505,16.99,S,2500
092505,16.99,S,1200
092505,16.99,S,1000
092505,16.99,S,1000
092505,16.99,S,3000
092505,16.99,S,400
092505,16.99,S,168
092505,16.99,S,332
092505,16.99,S,168
092505,16.99,S,132
092505,16.99,S,300
092505,16.99,S,500
092505,16.99,S,700
092505,16.99,S,5000
092505,16.99,S,500
092505,16.99,S,300
092505,16.99,S,300
092505,16.99,S,10000
092505,16.99,S,500
092505,16.99,S,500
092505,16.99,S,1000
092505,16.99,S,268
092505,16.99,S,1400
092505,16.99,S,332
092505,16.99,S,300
092505,16.99,S,368
092505,16.99,S,632
092505,16.99,S,300
092505,16.99,S,500
093000,16.98,S,2000
093000,16.98,S,5000
093000,16.98,S,5000
093000,16.98,S,1000
093000,16.98,S,3000
093000,16.98,S,100
093000,16.98,S,200
093000,16.98,S,1000
093000,16.98,S,2000
093000,16.98,S,1000
093000,16.98,S,3000
093000,16.98,S,500
093000,16.98,S,2000
093000,16.98,S,600
093000,16.98,S,500
093000,16.98,S,24700
093000,16.98,S,400
093000,16.98,S,3000
093000,16.98,S,1000
093000,16.97,S,100
093000,16.97,S,200
093000,16.97,S,600
093000,16.97,S,1000
093000,16.97,S,42100
093000,16.97,S,17000
093000,16.97,S,20000
093000,16.97,S,1100
093000,16.96,S,200
093000,16.96,S,1000
093000,16.96,S,500
093000,16.96,S,5000
093000,16.96,S,500
093000,16.96,S,2000
093000,16.96,S,100
093000,16.96,S,500
093000,16.96,S,100
093000,16.95,S,500
093000,16.95,S,100
093000,16.95,S,100
093000,16.95,S,200
093000,16.95,S,200
093000,16.95,S,500
093000,16.95,S,10000
093000,16.95,S,4600
093000,16.95,S,200
093000,16.95,S,500
093000,16.95,S,1900
093000,16.95,S,1900
093000,16.95,S,1900
093000,16.95,S,28500
093000,16.95,S,900
093000,16.95,S,3100
093000,16.95,S,500
093000,16.95,S,1700
093000,16.95,S,1400
093000,16.95,S,300
093000,16.95,S,100
093000,16.95,S,5000
093000,16.95,S,300
093000,16.95,S,300
093000,16.95,S,100
093000,16.95,S,5000
093000,16.95,S,100
093000,16.95,S,18700
093000,16.95,S,10000
093000,16.95,S,1000
093000,16.95,S,5000
093000,16.95,S,1000
093000,16.95,S,1000
093000,16.95,S,100
093000,16.95,S,45300
093000,16.95,S,4700
093000,16.94,S,1000
093000,16.94,S,1800
093000,16.93,S,100
093000,16.93,S,3000
093000,16.93,S,300
093000,16.93,S,200
093000,16.93,S,1000
093000,16.93,S,1000
093000,16.93,S,1000
093000,16.93,S,100
093000,16.93,S,300
093000,16.92,S,700
093000,16.92,S,600
093000,16.92,S,1000
093000,16.92,S,1000
093000,16.92,S,600
093000,16.92,S,500
093000,16.92,S,100
093000,16.92,S,2700
093000,16.92,S,700
093000,16.91,S,600
093000,16.91,S,300
093000,16.91,S,1000
093000,16.91,S,2000
093000,16.91,S,500
093000,16.91,S,1000
093000,16.91,S,5000
093000,16.91,S,1000
093000,16.91,S,200
093000,16.91,S,11400
093000,16.91,S,100000
093000,16.91,S,200
093000,16.91,S,1000
093000,16.91,S,1000
093000,16.91,S,1000
093000,16.91,S,7000
093000,16.91,S,10000
093000,16.91,S,1000
093000,16.91,S,100
093000,16.91,S,1000
093000,16.91,S,1800
093000,16.91,S,500
093000,16.91,S,300
093000,16.91,S,1000
093000,16.91,S,600
093000,16.91,S,1000
093000,16.91,S,1000
093000,16.91,S,500
093000,16.91,S,500
093000,16.91,S,2000
093000,16.91,S,1300
093000,16.91,S,1000
093000,16.91,S,37500
093000,16.95,B,5200
093001,16.95,B,2000
093002,16.95,B,1000
093002,16.95,B,14900
093002,16.95,B,200
093002,16.95,B,400
093002,16.95,B,5000
093002,16.95,B,3000
093002,16.94,B,100
093002,16.95,B,300
093002,16.95,B,1000
093002,16.94,B,100
093002,16.94,B,500
093002,16.94,B,200
093002,16.94,B,300
093002,16.94,B,1000
093002,16.91,S,600
093002,16.94,B,3900
093002,16.95,B,1100
093002,16.95,B,100
093002,16.95,B,500
093002,16.95,B,1400
093002,16.95,B,500
093002,16.95,B,100
093002,16.95,B,1700
093002,16.91,S,1000
093002,16.95,B,5000
093002,16.95,B,200
093002,16.95,B,1000
093002,16.95,B,1000
093002,16.95,B,1000
093002,16.91,S,300
093002,16.95,B,7400
093002,16.95,B,1100
093002,16.95,B,800
093002,16.95,B,20000
093002,16.95,B,3000
093002,16.92,B,600
093003,16.92,B,1000
093003,16.92,B,300
093003,16.91,S,3000
093003,16.92,B,100
093003,16.95,B,25100
093003,16.95,B,700
093003,16.95,B,500
093003,16.95,B,100
093003,16.95,B,3500
093003,16.91,S,300
093003,16.95,B,2000
093003,16.91,S,3000
093003,16.95,B,200
093003,16.95,B,5000
093003,16.95,B,1000
093003,16.95,B,1000
093003,16.95,B,1700
093003,16.95,B,700
093003,16.91,S,500
093003,16.95,B,3800
093003,16.91,S,3800
093003,16.91,S,5000
093003,16.91,S,200
093003,16.91,S,1000
093003,16.95,B,100
093003,16.95,B,3100
093003,16.95,B,200
093003,16.91,S,500
093003,16.91,S,1000
093003,16.91,S,1000
093003,16.90,S,2600
093003,16.90,S,400
093003,16.90,S,1000
093003,16.90,S,1000
093003,16.90,S,100
093003,16.90,S,1100
093003,16.90,S,2000
093003,16.90,S,100
093003,16.90,S,4300
093003,16.95,B,2000
093003,16.95,B,100
093003,16.95,B,2000
093003,16.95,B,500
093003,16.95,B,700
093003,16.95,B,52400
093003,16.95,B,600
093003,16.95,B,11600
093003,16.95,B,100
